I_ref,100um
0.0051214104832894205,0.0051189727695084885
0.12099718352412685,0.1318693236794114
1.024243105304326,1.0251265634445996
1.0234434733992008,1.024572211846218
0.32184446501795955,0.30917561810766037
0.005384810209928871,0.00529638357706963
0.13020346243624215,0.14022105082500644
1.0290626361791895,1.0298999171742158
1.026241382043549,1.0279608016969728
0.3059050817439837,0.29367138313003827
0.003769937169291973,0.003753386603922204
0.12740284395000828,0.13706355172585327
1.0335523142516871,1.0343202154685391
1.033863218570591,1.0364902613243594
0.29368713197281404,0.280240573937406
0.00584029768259537,0.00569006787828412
0.1322246697660421,0.14146600324914685
1.043035264748827,1.0450517332508464
1.0332352899415456,1.0357951693187262
0.2820500590496384,0.2684052570173277
0.0059627177465675744,0.005783536564216052
0.14497122420193928,0.15483927719761742
1.0365226399689615,1.0377984500456607
1.0405314193082524,1.0425266871619285
0.26734377692210465,0.2544203543625337
0.003804896833536305,0.0037660721737552494
0.14573073023252872,0.15640493475564976
1.0506565149434757,1.051148679899741
1.0343381924437716,1.0367295849724842
0.25981291384022226,0.24592835151256526
0.004853179888046718,0.004775340807257235
0.1561012017166119,0.1677716564284632
1.0495414814367978,1.0498166294322708
1.0391085666021151,1.0409362884519062
0.24614409960278055,0.23246929279167738
0.004816107712742851,0.004635120065027323
0.17044418974977657,0.18316931930875324
1.0473703420737335,1.0459582707346546
1.0382202720127438,1.0401565618454807
0.23358866417821694,0.22060656493624034
0.003950760932762656,0.0037746436520125176
0.17993676466027744,0.19349750981030578
1.0468849732326426,1.044292240974566
1.0399289709815,1.041860010816662
0.2239359702639898,0.21094296472697585
0.004194879910216979,0.003972712323344788
0.19452460616423983,0.20968056246055058
1.0426790660127694,1.0389599290586826
1.0426853262737867,1.0442031758156316
0.21089242470489444,0.1981407718719851
0.004208634659140831,0.003929302789980854
0.20972075832461212,0.22483365322900234
1.0374066745583925,1.03346059567303
1.0446005392792963,1.0460660202126049
0.19937065399035805,0.18709482034735053
0.004117902605442326,0.003852232766761646
0.22184897747312832,0.23691574923208145
1.031998203187164,1.0281338254474752
1.0498600772661861,1.0507401436778714
0.18542899980403899,0.17330500231120818
0.004890757017271366,0.004680555006156266
0.23553489223113858,0.250671316691141
1.0325907601927657,1.0290835820087028
1.0468821401718003,1.0471716668055513
0.17508775049896136,0.1632818853083297
0.005024550766126101,0.004813561676661945
0.2510161985561925,0.26613501713312765
1.0293971053670474,1.0253959779957365
1.0471424152651851,1.0475971010338088
0.16344941332596824,0.1521006415364169
0.004175459128764785,0.004109585329996923
0.2601163730077747,0.27458906922094517
1.0323009087660227,1.0290364030351582
1.0447953618753203,1.0440589964099074
0.1493781468482359,0.13887818064842494
0.005479573587559239,0.005447752635025184
0.27093998342171577,0.28568604963895255
1.0308689215500033,1.028185778839844
1.0483569128699386,1.0459921997480817
0.1417977491782224,0.1320854053911917
0.005567720562886132,0.0055403151358365136
0.2860280266240822,0.30034935444473
1.026560511791901,1.02365912846526
1.0442656233511947,1.0416996333451187
0.13095048771758253,0.12221344001261937
0.004095316036693438,0.00419841155406954
0.29483665818662363,0.3092269431688735
1.0289906505961275,1.0250895161098263
1.0472011828086176,1.0443108059139
0.12085332820141946,0.11296183222956571
0.004854754502424439,0.0050259572378093306
0.3056488136255808,0.3198792146449057
1.0282342958834843,1.0248598732389287
1.0422615932540342,1.038083605645431
0.11508811109911082,0.10814889428529409
0.0048084330882758285,0.004953762688801687
0.3200848405119928,0.3352957051532852
1.021108054459244,1.0174552797054637
1.0407053809304134,1.0354178814214527
0.10742415945144336,0.10120302337297071
0.0040120227176276505,0.004222746643774705
0.3333294851650639,0.34884754525146255
1.0201520237824842,1.015616889624856
1.0362167945448089,1.0304429532824626
0.10165620558530108,0.09614902634161171
0.004283978291089757,0.004542328602530132
0.34575745921870327,0.36279453141892143
1.0166808724032874,1.0102735870279984
1.0319608858652325,1.0261920786664633
0.09678196402619368,0.09169307666906056
0.004277622543218645,0.004523008458143461
0.360661043083732,0.37739160158371804
1.0101427548725648,1.0046259787983842
1.026765816078269,1.0201770241091541
0.09328009744890166,0.08877180169753332
0.0040747371123003775,0.004377798398452775
0.37521796153844206,0.3918092450644163
1.0046315374591162,0.9999460377420677
1.0197076042982907,1.0118605246463919
0.09027468356205359,0.08568566842471326
0.005198561581721896,0.005413401064629406
0.38707505574246986,0.40391431047485143
1.0012639019518597,0.9961208567165485
1.016689446771875,1.0094448646606309
0.085557166455962,0.08090788193384636
0.005400902640674766,0.005634401719953893
0.4026315092086151,0.417916351456197
0.9987848928724625,0.9943632393922315
1.004900805203488,0.9984152358726333
0.08388148331999164,0.07950733111876833
0.004251218718055182,0.004492847419421272
0.4121145080288003,0.4267507419456553
0.9985623973741689,0.9942068716327952
0.996989331582253,0.9910662304536938
0.08203318046334247,0.07712147977466487
0.0064002603734051935,0.006564939053107674
0.4211503160118281,0.4353519218357714
1.0023771119302238,0.9992436160762117
0.9894454009402041,0.9832208833070442
0.07705228359803279,0.072035042272079
0.006639810671376919,0.006657902103953633
0.43513107461574946,0.44816700818897437
0.993966261227485,0.9915932138774521
0.9848977757218427,0.9790174387047405
0.07361152319527027,0.06916582788440544
0.0043896530368293255,0.004399094207720177
0.4405652149329901,0.4523749069476516
0.9989365551415428,0.9981885570074449
0.981338498606772,0.9745792524432716
0.07066775552107123,0.06613711343737749
0.005710966196170757,0.005667205632080376
0.4485916721487952,0.46100553178885106
0.9964438924400991,0.9967854703109024
0.9794128488252751,0.971381742552318
0.06584011724619755,0.06134945871675743
